id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
8512,2024-03-31,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/0948e/charlotte terminal radar approach control (TRACON) advised, crj9, myr-clt, reported a white unmanned aircraft systems (UAS) at the 3 of the clock position while northwest (NW) bound at 9,500 feet 40 wnw clt.No evasive action taken.Union county sheriff notified.",2024-03-31T00:00:00Z,35.2271,-80.8431,9500,medium
8513,2024-03-31,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0957e/laguardia airport traffic control tower (ATCT) advised, a20n, mco-lga, reported a silver unmanned aircraft systems (UAS) 50 feet above aircraft (ACFT) while sw bound at 1,500 feet 4 no earlier (NE) lga.No evasive action taken.Public use pd17, helo, notified.",2024-03-31T00:00:00Z,40.7778,-73.8783,1500,medium
8514,2024-03-15,Mayaguez,Pr,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): mayaguez, puerto rico / unmanned aircraft systems (UAS) sighting/1143l/san juan center radar approach control (CERAP) advised, cessna c208, la romana, dominican republic (MDLR)-sju, reported a unmanned aircraft systems (UAS) 300-400 feet off the right wing while E bound at 9,000 feet 10 S mayaguez (TJMZ).No evasive action taken.Mayaguez pd (operator rodriguez) notified.",2024-03-15T00:00:00Z,18.2,-67.15,9000,medium
8515,2024-03-31,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1210e/atlanta terminal radar approach control (TRACON) advised, b712, myr-atl, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 5,000 feet 20 se atl.No injuries reported.Henry county pd notified.",2024-03-31T00:00:00Z,33.6407,-84.4277,5000,medium
8516,2024-03-31,Fresno,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fresno, ca / unmanned aircraft systems (UAS) sighting/0920p/fresno airport traffic control tower (ATCT) advised, cessna c425, ccr-visibility (VIS), reported a black unmanned aircraft systems (UAS) 300 feet below aircraft (ACFT) while se bound at 8,000 feet 10 wnw fat.No evasive action taken.Attempted to notify fresno pd but was placed on hold.",2024-03-31T09:20:00Z,36.7764,-119.7181,7700,medium
8517,2024-03-31,Caldwell,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): caldwell, nj / unmanned aircraft systems (UAS) sighting/1156e/mcguire approach (APCH) advised, cessna c172, cdw-unkn, reported a black unmanned aircraft systems (UAS) 3,000 above cdw airport (ARPT).No evasive action taken.Leo notification not reported.",2024-03-31T00:00:00Z,40.8756,-74.2886,3000,medium
8518,2024-03-31,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/1420e/philadelphia airport traffic control tower (ATCT) advised, a20n, tpa-phl, reported a unmanned aircraft systems (UAS) while W bound at 1,800 feet 4 E phl.No evasive action taken. Phl airport (ARPT) pd notified.",2024-03-31T00:00:00Z,39.8744,-75.2408,1800,medium
12516,2023-09-30,Boise,Idaho,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boise, identification (ID) / unmanned aircraft systems (UAS) sighting/1833m/boise airport traffic control tower (ATCT) advised, helo, reported a unmanned aircraft systems (UAS) at the same altitude while se bound at 350 feet.25 northwest (NW) boi.No evasive action taken. Ada county sheriff notified.",2023-09-30T00:00:00Z,43.5667,-116.2228,350,medium
12517,2023-10-01,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0917e/new york terminal radar approach control facility (TRACON) advised, a321, jfk-sna, reported unmanned aircraft systems (UAS) from the right side while sw bound at 6,000 feet 9 wsw jf kennedy airport (ARPT), ny vcnty breezy point.No evasive action taken.Nypd notified.",2023-10-01T00:00:00Z,40.5795,-73.8256,6000,medium
12518,2023-10-01,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/0922c/chicago terminal radar approach control facility (TRACON) advised, crj7, grd-ord, reported a black cylinder shaped unmanned aircraft systems (UAS) from the 12 of the clock position 500 feet below aircraft (ACFT) while E bound at 4,000 feet 14 W ord.No evasive action taken.Chicago fbi notified.",2023-10-01T00:00:00Z,41.9786,-87.9047,4000,medium
12519,2023-10-01,Rome,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): rome, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1155e/atlanta air route traffic control center (ARTCC) advised, cessna c182, mgw-anb, reported a metallic unmanned aircraft systems (UAS) off right side while sw bound at 8,000 feet 15 W rmg.No evasive action taken.Leo notification not reported.",2023-10-01T00:00:00Z,34.2567,-85.1633,8000,medium
12520,2023-10-01,Charleston,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charleston, sc / unmanned aircraft systems (UAS) sighting/1155e/charleston airport traffic control tower (ATCT) advised, hawker h25b, avl-chs, reported a black baseball sized unmanned aircraft systems (UAS) from the 1 of the clock position 1,000 feet below aircraft (ACFT) while sse at 3,000 feet 8 S chs.No evasive action taken.Charleston country sheriff notified.",2023-10-01T00:00:00Z,32.8984,-79.9402,3000,medium
12521,2023-10-01,Charleston,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charleston, sc / unmanned aircraft systems (UAS) sighting/1129e/charleston airport traffic control tower (ATCT) advised, b738, clt-chs, reported a black baseball sized unmanned aircraft systems (UAS) from the 1 of the clock position 500 feet below aircraft (ACFT) while sse at 3,000 feet 7 S chs.No evasive action taken.Charleston county sheriff notified.",2023-10-01T00:00:00Z,32.8984,-80.0403,3000,medium
12522,2023-10-01,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/1232m/denver terminal radar approach control (TRACON) advised, fairchild sw4, den-aia, reported unmanned aircraft systems (UAS) 500 feet below while N bound at 9,000 feet 7 W den.No evasive action taken. Denver international (INTL) airport (ARPT) operations (OPS) center notified.",2023-10-01T00:00:00Z,39.8561,-104.6737,8500,medium
12523,2023-10-01,Montgomery,Alabama,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): montgomery, al / unmanned aircraft systems (UAS) sighting/1407c/montgomery airport traffic control tower (ATCT) advised, raytheon h25b, reported a black unmanned aircraft systems (UAS) at the 12 of the clock position while E bound at 2,000 feet 3.5 W mgm.No evasive action taken.Leo notification not reported.",2023-10-01T00:00:00Z,32.3006,-86.3964,2000,medium
12524,2023-10-01,Covington,Kentucky,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): covington, ky / unmanned aircraft systems (UAS) sighting/1725e/cincinnati airport traffic control tower (ATCT) advised, cirrus sr22, avl-ugn, reported a red unmanned aircraft systems (UAS) while E bound at 8,500 feet 30 W cvg.Ripley county sheriff notified.",2023-10-01T00:00:00Z,39.0481,-84.512,8500,medium
12525,2023-10-01,Boston,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): boston, ma / unmanned aircraft systems (UAS) sighting/1730e/boston terminal radar approach control (TRACON) advised, de havilland dh8d, ottawa, canada (CYOW)-bos, reported a unmanned aircraft systems (UAS) at the 9 of the clock position while S bound at 6,000 feet 3 E bos.No evasive action taken.Massachusetts state pd notified.",2023-10-01T00:00:00Z,42.3605,-71.0596,6000,medium
12526,2023-10-01,Monroe,Louisiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): monroe, la / unmanned aircraft systems (UAS) incident/1657c/monroe airport traffic control tower (ATCT) advised, experimental glasair glas, reported a black unmanned aircraft systems (UAS) at the 3 of the clock position while no earlier (NE) bound at 3,800 feet 7 sw mlu.Evasive action was taken. Ouachita parish second officer (SO) notified.",2023-10-01T00:00:00Z,32.5104,-92.0377,3800,medium
12527,2023-10-01,Boston,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boston, ma / unmanned aircraft systems (UAS) incident/1810e/boston terminal radar approach control facility (TRACON) advised, cessna c402, saranac lake, ny (SLK)-bos, reported a black unmanned aircraft systems (UAS) at the 9 of the clock position while ene bound at 4,000 feet 15 sw bos.No evasive action taken. Boston terminal radar approach control facility (TRACON) used opposite downwind for a brief period after multiple arrivals reported the unmanned aircraft systems (UAS).Minimal impact to operations reported.Massachusetts state pd notified.",2023-10-01T00:00:00Z,42.3605,-71.0596,4000,medium
12528,2023-10-01,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1713c/chicago airport traffic control tower (ATCT) advised, b39m, sea-ord, reported a black quadcopter unmanned aircraft systems (UAS) at the 12 of the clock position while E bound at 2,400 feet 6 wnw ord.No evasive action taken.O' hare aprt pd notified.",2023-10-01T00:00:00Z,41.9786,-87.9047,2400,medium
12529,2023-10-01,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1822c/houston terminal radar approach control (TRACON) advised, beechcraft be20, reported a white unmanned aircraft systems (UAS) while E bound at 2,000 feet 5 N hou.No evasive action taken.Fbi notified.",2023-10-01T00:00:00Z,29.7604,-95.3698,2000,medium
12530,2023-10-02,Lawrence,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): lawrence, ma / unmanned aircraft systems (UAS) sighting/0742e/boston terminal radar approach control facility (TRACON) advised, piper p28a, bvy-bvy, reported a black and silver unmanned aircraft systems (UAS) from the 9 of the clock position while no earlier (NE) bound at 2,000 feet 8 wsw lwm.No evasive action taken.Massachusetts state pd notified.",2023-10-02T00:00:00Z,42.7041,-71.1559,2000,medium
12531,2023-10-02,Daytona beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): daytona beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/0942e/daytona beach airport traffic control tower (ATCT) advised, cessna c172, dab-dab, reported a black unmanned aircraft systems (UAS) while E bound at 500 feet in pattern at dab.No evasive action taken. Atc temporarily reconfigured runways.Volusia county sheriff notified.",2023-10-02T00:00:00Z,29.1821,-81.0558,500,low
12532,2023-10-02,Daytona beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): daytona beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/1148e/daytona airport traffic control tower (ATCT) advised, a319, dab-clt, reported a black unmanned aircraft systems (UAS) while ene bound at 1,000 feet 2 W dab.No evasive action taken.Volusia county sheriff notified.",2023-10-02T00:00:00Z,29.1845,-81.0558,1000,medium
12533,2023-10-02,San diego,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san diego, ca / unmanned aircraft systems (UAS) sighting/1235p/san diego airport traffic control tower (ATCT) advised, a321, dfw-san, reported a dark brown unmanned aircraft systems (UAS) from the 12 of the clock position while W bound at 2,000 feet 5 E san.No evasive action taken.Harbor pd notified.",2023-10-02T12:35:00Z,32.7336,-117.1925,2000,medium
12534,2023-10-02,Traverse city,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): traverse city, mile (MI) / unmanned aircraft systems (UAS) sighting/1856e/traverse city airport traffic control tower (ATCT) advised, cessna c172, tvc-tvc, reported a basketball sized unmanned aircraft systems (UAS) 40 feet above aircraft (ACFT) while S bound at feet 1.5 mile final runway 18.No evasive action taken. Pic reported local high school was below having an event and the unmanned aircraft systems (UAS) possibly was related to the event.Traverse city pd notified.",2023-10-02T00:00:00Z,44.7414,-85.5804,1500,medium
12535,2023-10-02,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/1930e/philadelphia airport traffic control tower (ATCT) advised, a321, mia-phl, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while W bound at 400 feet 1 W phl.No evasive action taken. Philadelphia airport (ARPT) pd notified.",2023-10-02T00:00:00Z,39.8744,-75.2424,400,medium
12536,2023-10-02,Newark,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): newark, nj / unmanned aircraft systems (UAS) sighting/2008e/newark airport traffic control tower (ATCT) advised, helo, reported a unmanned aircraft systems (UAS) while W bound at 600 feet vcnty ewr.No evasive action taken.New york port authority notified.",2023-10-02T00:00:00Z,40.6895,-74.1745,600,low
12537,2023-10-03,Calverton,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): calverton, ny / unmanned aircraft systems (UAS) sighting/late report-1241e/new york terminal radar approach control (TRACON) advised, piper p28a, reported a unmanned aircraft systems (UAS) at the 12 of the clock position while N bound at 1,200 feet over calverton very high frequency omnidirectional range (VOR) (CCC).No evasive action taken.Suffolk pd notified.",2023-10-03T00:00:00Z,40.9167,-72.7833,1200,medium
12538,2023-10-04,Vero beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): vero beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/1017e/vero beach airport traffic control tower (ATCT) advised, piper p28a, reported a unmanned aircraft systems (UAS) while se bound at 500 feet.5 W vrb.No evasive action taken.Vero beach pd notified.",2023-10-04T00:00:00Z,27.6475,-80.4175,500,medium
12539,2023-10-04,Carlsbad,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): carlsbad, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1130p/carlsbad federal contract tower (FCT) advised, cessna c206, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while se bound at 1,500 feet vcnty crq.No evasive action taken.Carlsbad pd notified.",2023-10-04T00:00:00Z,33.1275,-117.2795,1500,medium
12540,2023-10-04,White plains,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): white plains, ny / unmanned aircraft systems (UAS) sighting/1507e/westchester airport traffic control tower (ATCT) advised, pilatus pc12, reported a unmanned aircraft systems (UAS) while wnw bound at 800 feet 1 wnw hpn.No evasive action taken.Leo notification not reported..",2023-10-04T00:00:00Z,41.0667,-73.7667,800,medium
12541,2023-10-04,Caldwell,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): caldwell, nj / unmanned aircraft systems (UAS) sighting/late report-1649e/new york terminal radar approach control facility (TRACON) advised, a319, clt-ewr, reported a silver unmanned aircraft systems (UAS) while no earlier (NE) bound at 1,200 feet 2 N cdw.No evasive action taken.Nj homeland security notified.",2023-10-04T00:00:00Z,40.8767,-74.2854,1200,medium
12542,2023-10-04,Delancey,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): delancey, ny / unmanned aircraft systems (UAS) sighting/1829e/boston artcc advised, e55p, luk-hpn, reported a quadcopter unmanned aircraft systems (UAS) while E bound at fl210 15 northwest (NW) dny.No evasive action taken.No leo notification provided.",2023-10-04T00:00:00Z,42.2667,-74.8833,21000,medium
12543,2023-10-05,Boston,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boston, ma / unmanned aircraft systems (UAS) sighting/1200e/boston terminal radar approach control facility (TRACON) advised, cessna c68a, owd-pbi, reported a blue unmanned aircraft systems (UAS) from below while northwest (NW) bound at 6,000 feet 15 W bos.No evasive action taken. Mass state pd notified.",2023-10-05T00:00:00Z,42.36,-71.0588,6000,medium
12544,2023-10-05,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1321p/san jose airport traffic control tower (ATCT) advised, b738, los cabos, mexico (MMSD)-sjc, reported a white unmanned aircraft systems (UAS) from the 11 of the clock position while wnw bound at 1,200 feet 3 ese sjc.No evasive action taken. San jose pd notified.",2023-10-05T00:00:00Z,37.3639,-121.9289,1200,medium
12545,2023-10-05,Phoenix,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): phoenix, az / unmanned aircraft systems (UAS) sighting/1536m/phoenix airport traffic control tower (ATCT) advised, crj7, dro-phx, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while N bound at 2,500 feet 5 W phx.No evasive action taken. Phx airport (ARPT) pd notified.",2023-10-05T00:00:00Z,33.4342,-112.0116,2500,medium
12546,2023-10-05,Wilmington,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): wilmington, nc / unmanned aircraft systems (UAS) sighting/2208e/wilmington airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while ene bound at 500 feet 1 wsw ilm.No injuries reported.",2023-10-05T00:00:00Z,34.2711,-77.9033,500,medium
12547,2023-10-06,El paso,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): el paso, tx / unmanned aircraft systems (UAS) sighting/0900m/el paso airport traffic control tower (ATCT) advised, piper p28a, lru-lru, reported a unmanned aircraft systems (UAS) while E bound at 5,500 feet 4 wsw elp.No evasive action taken.El paso dps notified.",2023-10-06T00:00:00Z,31.8015,-106.3756,5500,low
12548,2023-10-06,Miami,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): miami, flight level (FL) / unmanned aircraft systems (UAS) sighting/1109e/tamiami airport traffic control tower (ATCT) advised, diamond da40, tmb-tmb, reported a red-white unmanned aircraft systems (UAS) from the 1 of the clock position while ene bound at 1,200 feet 3 sw tmb.No evasive action taken.Miami dade pd notified.",2023-10-06T00:00:00Z,25.7839,-80.2963,1200,medium
12549,2023-10-06,Cleveland,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): cleveland, oh / unmanned aircraft systems (UAS) sighting/1830e/cleveland advised, piper p28a, reported a black unmanned aircraft systems (UAS) 100 feet above aircraft (ACFT) from the 12 of the clock position while E bound at 5,000 feet 10 wnw cle.No evasive action taken.No leo notification provided.",2023-10-06T00:00:00Z,41.4993,-81.6769,5000,medium
12550,2023-10-07,Memphis,Tennessee,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): memphis, tn / unmanned aircraft systems (UAS) sighting/1052c/memphis terminal radar approach control (TRACON) advised, cessna c182, reported a black unmanned aircraft systems (UAS) while W bound at 2,500 feet 11 no earlier (NE) mem.No evasive action taken.Memphis pd notified.",2023-10-07T00:00:00Z,35.1495,-90.049,2500,medium
12551,2023-10-07,Midland,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): midland, transmitter (TX) / unmanned aircraft systems (UAS) sighting/1150c/midland airport traffic control tower (ATCT) advised, cessna c172, reported a white unmanned aircraft systems (UAS) while west bound at 3,400 feet.5 N mdd.No evasive action taken.Midland dps notified.",2023-10-07T00:00:00Z,31.9973,-102.2011,3400,low
12552,2023-10-07,Hollywood,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): hollywood, flight level (FL) / unmanned aircraft systems (UAS) sighting/late report-1350e/north perry fct advised, cessna c172, hwo-hwo, returned and landed hwo without further incident after striking unmanned aircraft systems (UAS) at 1,100 feet 4 W hwo.No injuries or damage reported.",2023-10-07T13:50:00Z,25.9997,-80.2401,1100,medium
12553,2023-10-07,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1407e/miami airport traffic control tower (ATCT) advised, a320, bos-mia, reported a black unmanned aircraft systems (UAS) from 500 feet below aircraft (ACFT) while S bound at 11,000 feet 5 E fll.No evasive action taken.Broward pd notified.",2023-10-07T00:00:00Z,26.0725,-80.1351,11000,medium
12554,2023-10-07,Tallahassee,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tallahassee, flight level (FL) / unmanned aircraft systems (UAS) sighting/1441e/talahassee airport traffic control tower (ATCT) advised, piper p28a, reported a unmanned aircraft systems (UAS) at the 9 of the clock position while no earlier (NE) bound at 3,500 feet 6 E tlh.No evasive action taken.Talahassee pd notified.",2023-10-07T00:00:00Z,30.3983,-84.3503,3500,low
12555,2023-10-07,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1513c/houston terminal radar approach control (TRACON) advised, gulfstream g280, reported a unmanned aircraft systems (UAS) while northwest (NW) bound at 12,000 feet 30 ese hou.No evasive action taken.Fbi notified.",2023-10-07T00:00:00Z,29.7604,-95.3698,12000,medium
12556,2023-10-07,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1644p/las vegas airport traffic control tower (ATCT) advised, hughes h500, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while N bound at 2,400 feet 2 nne las.No evasive action taken. Las vegas metropolitan (METRO) pd notified.",2023-10-07T00:00:00Z,36.084,-115.1506,2400,medium
12557,2023-10-07,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1850p/los angeles airport traffic control tower (ATCT) advised, a21n, mco-lax, reported a unmanned aircraft systems (UAS) while wsw bound at 1,500 feet 6 ene lax.No evasive action taken.La county sheriff notified.",2023-10-07T18:50:00Z,33.9416,-118.4085,1500,low
12558,2023-10-08,San francisco,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san francisco, ca / unmanned aircraft systems (UAS) sighting/0727p/norcal terminal radar approach control (TRACON) advised, e75l, bfl-sfo, reported unmanned aircraft systems (UAS) 200 feet below their 12 of the clock position while nnw bound at 8,400 feet 35 se sfo.No evasive action taken.Leo notification not reported.",2023-10-08T00:00:00Z,37.7749,-122.4194,8400,medium
12559,2023-10-08,Waco,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): waco, transmitter (TX) / unmanned aircraft systems (UAS) sighting/1300c/waco airport traffic control tower (ATCT) advised, cessna c172, inj-pwg, reported a black and grey unmanned aircraft systems (UAS) 100 feet from aircraft (ACFT) while W bound at 2,500 feet 3 northwest (NW) act.No evasive action taken.Waco pd notified.",2023-10-08T00:00:00Z,31.6033,-97.2261,2500,medium
12560,2023-10-08,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1601e/atlanta terminal radar approach control (TRACON) advised, bombardier cl60, reported a unmanned aircraft systems (UAS) 50 feet from the aircraft (ACFT) while nnw bound at 4,000 feet 27 ene atl.No evasive action taken.Walnut grove pd notified.",2023-10-08T00:00:00Z,33.6407,-84.4277,4000,medium
12561,2023-10-08,Eagle,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): eagle, co / unmanned aircraft systems (UAS) sighting/1502m/aspen approach (APCH) advised, diamond da40, reported a unmanned aircraft systems (UAS) below aircraft (ACFT) while ese bound at 10,500 feet 11 wsw red table very high frequency omnidirectional range (VOR) (DBL).No evasive action taken.Eagle county sheriff was notified.",2023-10-08T00:00:00Z,39.6522,-106.8358,10500,medium
12562,2023-10-08,Bakersfield,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): bakersfield, ca / unmanned aircraft systems (UAS) sighting/1414p/oakland air route traffic control center (ARTCC) advised, b737, nzy-nlc, reported a red unmanned aircraft systems (UAS) 1,000 feet above their 11 of the clock position while wsw bound at 7,000 feet 45 northwest (NW) shafter vor collocated with tacan (VORTAC) (EHF).No evasive action taken.Leo notification not reported.",2023-10-08T14:14:00Z,35.4833,-119.2667,8000,medium
12563,2023-10-08,Madison,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): madison, wi / unmanned aircraft systems (UAS) sighting/1636c/madison airport traffic control tower (ATCT) advised, cessna c182, reported a unmanned aircraft systems (UAS) at the 9 of the clock position while northwest (NW) bound at 1,800 feet 3 se msn.No evasive action taken.Madison pd notified.",2023-10-08T00:00:00Z,43.1141,-89.3407,1800,medium
12564,2023-10-08,Easton,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): easton, md / unmanned aircraft systems (UAS) sighting/1753e/easton fct advised, piper p28a, esn-esn, reported a unmanned aircraft systems (UAS) at 700 feet 1 S esn.No evasive action taken.Easton pd notified.",2023-10-08T00:00:00Z,38.7767,-76.0771,700,medium
12565,2023-10-08,Burlington,Vermont,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): burlington, vt / unmanned aircraft systems (UAS) sighting/1808e/burlington airport traffic control tower (ATCT) advised, diamond da40, reported a unmanned aircraft systems (UAS) while no earlier (NE) bound at 1,000 feet 18 no earlier (NE) btv.No evasive action taken.Leo notification not reported.",2023-10-08T00:00:00Z,44.4724,-73.1497,1000,low
12566,2023-10-09,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/1850e/charlotte airport traffic control tower (ATCT) advised, a321, clt-rsw, reported a white unmanned aircraft systems (UAS) while S bound at 5,000 feet 10 ene clt.No evasive action taken.Lancaster sheriff notified.",2023-10-09T00:00:00Z,35.2271,-80.8431,5000,medium
12567,2023-10-10,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, co / unmanned aircraft systems (UAS) sighting/1446m/denver terminal radar approach control (TRACON) advised, beech be33, reported a unmanned aircraft systems (UAS) 500 feet off wing while N bound at 900 feet 20 northwest (NW) denver.No evasive action reported.No leo notification reported.",2023-10-10T00:00:00Z,39.8561,-105.0017,900,medium
12568,2023-10-10,Phoenix,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): phoenix, az / unmanned aircraft systems (UAS) sighting/1750m/deer valley fct advised, bombardier cl30, psp-dvt, reported a unmanned aircraft systems (UAS) while E bound at 2,800 feet 3 no earlier (NE) dvt.No evasive action taken. Phx airport (ARPT) pd notified.",2023-10-10T00:00:00Z,33.6839,-112.0832,2800,low
12569,2023-10-11,Wrightstown,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): wrightstown, nj / unmanned aircraft systems (UAS) sighting/1141e/mcguire airport traffic control tower (ATCT) advised, bombardier cl60, blm-alb, reported a red unmanned aircraft systems (UAS) while S bound at 2,000 feet 4 sw blm.No evasive action taken.No leo notification reported.",2023-10-11T00:00:00Z,40.0333,-74.5833,2000,medium
12570,2023-10-11,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1522e/atlanta terminal radar approach control (TRACON) advised, cessna c172, reported a white unmanned aircraft systems (UAS) while W bound at 4,500 feet 5 N atl.No evasive action taken.Fulton county pd notified.",2023-10-11T00:00:00Z,33.6407,-84.4277,4500,low
12571,2023-10-11,Portland,Oregon,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): portland, or / unmanned aircraft systems (UAS) sighting/1734p/portland terminal radar approach control (TRACON) advised, md11, sdf-pdx, reported a unmanned aircraft systems (UAS) while E bound at 3,000 feet 12 ese pdx.No evasive action taken.Portland pd notified.",2023-10-11T17:34:00Z,45.5947,-122.595,3000,low
12572,2023-10-12,Dover,Delaware,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): dover, de / unmanned aircraft systems (UAS) sighting/1158e/dover airport traffic control tower (ATCT) advised, vulcanair 68tp, reported a white unmanned aircraft systems (UAS) beneath the aircraft (ACFT) while no earlier (NE) bound at 2,000 feet 2 no earlier (NE) smyrna very high frequency omnidirectional range (VOR) (ENO).No evasive action.Delaware state pd.",2023-10-12T00:00:00Z,39.1561,-75.4662,2000,medium
